Date,Open,High,Low,Close,Volume,Adj Close,,,Ticker,spy
29/01/2013,149.770004,150.850006,149.669998,150.660004,105694400,138.93548,,,,
28/01/2013,150.289993,150.330002,149.509995,150.070007,113357700,138.391398,,,,
25/01/2013,149.880005,150.25,149.369995,150.25,147211600,138.557383,,,,
24/01/2013,149.149994,150.139999,149.009995,149.410004,146426400,137.782756,,,,
23/01/2013,149.130005,149.5,148.860001,149.369995,104596100,137.745861,,,,
22/01/2013,148.330002,149.130005,147.979996,149.130005,111797300,137.524547,,,,
18/01/2013,147.970001,148.490005,147.429993,148.330002,169906000,136.786801,,,,
17/01/2013,147.699997,148.419998,147.149994,148,133833500,136.482481,,,,
16/01/2013,146.770004,147.279999,146.610001,147.050003,104849500,135.606414,,,,
15/01/2013,146.289993,147.210007,146.199997,147.070007,93172600,135.624861,,,,
14/01/2013,146.889999,147.070007,146.429993,146.970001,89567200,135.532638,,,,
11/01/2013,147.039993,147.149994,146.610001,147.070007,113917300,135.624861,,,,
10/01/2013,146.729996,147.089996,145.970001,147.080002,130735400,135.634078,,,,
09/01/2013,145.869995,146.320007,145.639999,145.919998,90745600,134.564347,,,,
08/01/2013,145.710007,145.910004,144.979996,145.550003,121265100,134.223145,,,,
07/01/2013,145.850006,146.110001,145.429993,145.970001,110002500,134.610459,,,,
04/01/2013,145.970001,146.610001,145.669998,146.369995,116817700,134.979325,,,,
03/01/2013,145.990005,146.369995,145.339996,145.729996,144761800,134.389131,,,,
02/01/2013,145.110001,146.149994,144.729996,146.059998,192059000,134.693451,,,,
31/12/2012,139.660004,142.559998,139.539993,142.410004,243935200,131.327504,,,,
28/12/2012,140.639999,141.419998,139.869995,140.029999,148806700,129.132714,,,,
27/12/2012,141.789993,142.080002,139.919998,141.559998,167920600,130.543646,,,,
26/12/2012,142.639999,142.710007,141.350006,141.75,106947700,130.718862,,,,
24/12/2012,142.479996,142.559998,142.190002,142.350006,53874600,131.272175,,,,
21/12/2012,142.169998,144.089996,141.940002,142.789993,245883800,131.677922,,,,
20/12/2012,144.380005,145.139999,143.979996,145.119995,168487000,132.884133,,,,
19/12/2012,145.529999,145.580002,144.240005,144.289993,150895400,132.124113,,,,
18/12/2012,144,145.5,143.789993,145.369995,177762800,133.113054,,,,
17/12/2012,142.470001,143.850006,142.429993,143.770004,143238200,131.647968,,,,
14/12/2012,142.320007,142.580002,141.880005,142.100006,137701700,130.118776,,,,
13/12/2012,143.419998,143.830002,142.270004,142.630005,135715000,130.604088,,,,
12/12/2012,144,144.550003,143.309998,143.509995,145880100,131.409881,,,,
11/12/2012,143.059998,144.110001,142.990005,143.440002,152570400,131.34579,,,,
10/12/2012,142.210007,142.809998,142.149994,142.470001,98840700,130.457575,,,,
07/12/2012,142.529999,142.690002,141.669998,142.410004,108726400,130.402636,,,,
06/12/2012,141.369995,142.039993,141.160004,141.979996,103220600,130.008884,,,,
05/12/2012,141.369995,142.160004,140.369995,141.5,147300500,129.56936,,,,
04/12/2012,141.440002,141.869995,140.869995,141.25,127512200,129.340439,,,,
03/12/2012,142.800003,142.919998,141.339996,141.449997,124656300,129.523573,,,,
30/11/2012,142.139999,142.419998,141.660004,142.149994,136568300,130.164549,,,,
29/11/2012,141.990005,142.509995,141.369995,142.119995,151085900,130.13708,,,,
28/11/2012,139.759995,141.539993,139,141.460007,177086500,129.532739,,,,
27/11/2012,140.910004,141.389999,140.240005,140.330002,128646200,128.498011,,,,
26/11/2012,140.649994,141.360001,140.190002,141.050003,100124400,129.157305,,,,
23/11/2012,140.130005,141.399994,140.039993,141.350006,65409200,129.432013,,,,
21/11/2012,139.309998,139.570007,139.029999,139.449997,81710800,127.692204,,,,
20/11/2012,138.910004,139.419998,138.080002,139.190002,119807400,127.454131,,,,
19/11/2012,137.899994,139.149994,136.410004,139.130005,151495800,127.399192,,,,
16/11/2012,135.899994,136.639999,134.699997,136.369995,239483900,124.871894,,,,
15/11/2012,135.979996,136.490005,135.179993,135.699997,178128400,124.258387,,,,
14/11/2012,138.210007,138.429993,135.619995,135.929993,191505000,124.46899,,,,
13/11/2012,137.539993,139.25,137.360001,137.789993,123018300,126.172164,,,,
12/11/2012,138.589996,138.809998,137.960007,138.270004,97677500,126.611703,,,,
09/11/2012,137.619995,139.440002,137.550003,138.160004,201055300,126.510977,,,,
08/11/2012,139.699997,140.410004,137.929993,138.039993,181517300,126.401085,,,,
07/11/2012,141.660004,141.679993,139.059998,139.720001,264304500,127.939442,,,,
06/11/2012,142.279999,143.520004,142.130005,142.960007,107068100,130.906265,,,,
05/11/2012,141.350006,142.169998,140.929993,141.850006,98378500,129.889855,,,,
02/11/2012,143.679993,143.720001,141.410004,141.559998,137702200,129.624299,,,,
01/11/2012,141.649994,143.009995,141.520004,142.830002,100995600,130.787222,,,,
31/10/2012,141.850006,142.029999,140.679993,141.350006,103438500,129.432013,,,,
26/10/2012,141.300003,141.839996,140.389999,141.350006,146023500,129.432013,,,,
25/10/2012,142.020004,142.279999,140.570007,141.429993,134457400,129.505255,,,,
24/10/2012,141.929993,142.100006,140.800003,141.020004,120179400,129.129835,,,,
23/10/2012,141.860001,142.059998,140.830002,141.419998,192056300,129.496103,,,,
22/10/2012,143.149994,143.669998,142.279999,143.410004,125578600,131.318321,,,,
19/10/2012,145.550003,145.559998,143.050003,143.389999,185645200,131.300003,,,,
18/10/2012,145.820007,146.520004,145.330002,145.820007,148108500,133.525124,,,,
17/10/2012,145.639999,146.320007,145.419998,146.199997,128834100,133.873074,,,,
16/10/2012,144.759995,145.639999,144.660004,145.539993,108815500,133.268719,,,,
15/10/2012,143.229996,144.229996,142.770004,144.080002,107689100,131.931827,,,,
12/10/2012,143.460007,143.949997,142.580002,142.889999,124181900,130.842161,,,,
11/10/2012,144.279999,144.490005,143.330002,143.360001,123601500,131.272534,,,,
10/10/2012,144.179993,144.320007,143.089996,143.279999,124247500,131.199277,,,,
09/10/2012,145.529999,145.649994,144.149994,144.199997,148872900,132.041705,,,,
08/10/2012,145.600006,146.119995,145.309998,145.639999,78415400,133.360293,,,,
05/10/2012,146.910004,147.160004,145.699997,146.139999,124842100,133.818135,,,,
04/10/2012,145.639999,146.339996,145.440002,146.130005,124311600,133.808984,,,,
03/10/2012,144.889999,145.429993,144.130005,145.089996,121283100,132.856664,,,,
02/10/2012,144.919998,145.149994,143.830002,144.5,113422200,132.316413,,,,
01/10/2012,144.520004,145.690002,144.009995,144.350006,135911200,132.179066,,,,
28/09/2012,144.089996,144.559998,143.460007,143.970001,150696100,131.831102,,,,
27/09/2012,143.889999,144.970001,143.509995,144.639999,111830300,132.444609,,,,
26/09/2012,144.070007,144.110001,142.949997,143.289993,146502200,131.208429,,,,
25/09/2012,145.960007,146.240005,144.059998,144.100006,133165200,131.950145,,,,
24/09/2012,145.149994,145.979996,145.039993,145.649994,95682000,133.369445,,,,
21/09/2012,146.639999,146.669998,145.809998,145.869995,108737500,133.570897,,,,
20/09/2012,146.029999,146.789993,145.630005,146.710007,154009800,133.626759,,,,
19/09/2012,146.789993,147.169998,146.410004,146.699997,128318300,133.617642,,,,
18/09/2012,146.490005,146.809998,146.25,146.619995,98326600,133.544775,,,,
17/09/2012,146.940002,147.190002,146.369995,146.740005,119427800,133.654083,,,,
14/09/2012,146.880005,148.110001,146.759995,147.240005,169777000,134.109494,,,,
13/09/2012,144.369995,147.039993,143.990005,146.589996,225470200,133.517451,,,,
12/09/2012,144.389999,144.550003,143.899994,144.389999,87640900,131.513645,,,,
11/09/2012,143.600006,144.369995,143.559998,143.910004,88760000,131.076454,,,,
10/09/2012,144.190002,144.440002,143.460007,143.509995,86458500,130.712116,,,,
07/09/2012,144.009995,144.389999,143.880005,144.330002,107272100,131.458997,,,,
06/09/2012,141.759995,143.779999,141.75,143.770004,158272500,130.948939,,,,
05/09/2012,141.089996,141.470001,140.630005,140.910004,100660300,128.343987,,,,
04/09/2012,141.039993,141.460007,140.130005,141.029999,120226200,128.453281,,,,
31/08/2012,141.289993,141.820007,140.360001,141.160004,151970400,128.571692,,,,
30/08/2012,140.899994,140.940002,140.190002,140.490005,96589900,127.961443,,,,
29/08/2012,141.520004,141.889999,141.119995,141.509995,65421300,128.890472,,,,
28/08/2012,141.179993,141.839996,140.970001,141.399994,75689600,128.790281,,,,
27/08/2012,141.889999,142.080002,141.339996,141.539993,68785900,128.917795,,,,
24/08/2012,140.309998,141.830002,140.220001,141.509995,99481200,128.890472,,,,
23/08/2012,141.470001,141.479996,140.440002,140.660004,111466400,128.116281,,,,
22/08/2012,141.399994,142.050003,141.070007,141.820007,133243500,129.172838,,,,
21/08/2012,142.539993,143.089996,141.449997,141.759995,105581100,129.118177,,,,
20/08/2012,141.979996,142.220001,141.589996,142.190002,78255700,129.509838,,,,
17/08/2012,142.229996,142.300003,141.860001,142.179993,90813700,129.500721,,,,
16/08/2012,141.149994,142.160004,140.800003,141.990005,112014200,129.327676,,,,
15/08/2012,140.639999,141.190002,140.550003,140.949997,71085900,128.380413,,,,
14/08/2012,141.289993,141.380005,140.369995,140.789993,102379400,128.234678,,,,
13/08/2012,140.600006,140.839996,140.039993,140.770004,79426900,128.216472,,,,
10/08/2012,140.039993,140.889999,139.809998,140.839996,99792700,128.280222,,,,
09/08/2012,140.289993,140.889999,140.149994,140.610001,90291700,128.070737,,,,
08/08/2012,139.850006,140.649994,139.809998,140.490005,89754700,127.961443,,,,
07/08/2012,140.179993,140.919998,140.029999,140.320007,109545100,127.806605,,,,
06/08/2012,139.720001,140.169998,139.559998,139.619995,86326200,127.169018,,,,
03/08/2012,138.559998,139.639999,136.679993,139.350006,157825000,126.923106,,,,
02/08/2012,136.550003,137.570007,135.580002,136.639999,199556600,124.454771,,,,
01/08/2012,138.699997,138.729996,137.399994,137.589996,138293800,125.32005,,,,
31/07/2012,138.490005,138.869995,137.710007,137.710007,120575900,125.429358,,,,
30/07/2012,138.520004,139.339996,138.270004,138.679993,106782000,126.312843,,,,
27/07/2012,136.889999,139.070007,136.139999,138.679993,236768900,126.312843,,,,
26/07/2012,135.889999,136.460007,135.259995,136.169998,156526500,124.026683,,,,
25/07/2012,134.210007,134.559998,133.25,133.960007,129122300,122.013774,,,,
24/07/2012,135.190002,135.25,133.029999,133.929993,173301200,121.986436,,,,
23/07/2012,134.470001,136.380005,133.839996,135.089996,145210900,123.042994,,,,
20/07/2012,136.949997,137.160004,136.320007,136.470001,142904500,124.299933,,,,
19/07/2012,137.649994,138.179993,137.210007,137.729996,129847300,125.447564,,,,
18/07/2012,136.039993,137.639999,135.960007,137.369995,113349700,125.119667,,,,
17/07/2012,135.970001,136.639999,134.550003,136.360001,138860300,124.199742,,,,
16/07/2012,135.440002,135.830002,134.899994,135.429993,97525200,123.35267,,,,
13/07/2012,133.860001,135.889999,133.839996,135.75,129642600,123.64414,,,,
12/07/2012,133.380005,134.229996,132.600006,133.509995,143583200,121.603892,,,,
11/07/2012,134.210007,134.600006,133.380005,134.160004,141733400,122.195935,,,,
10/07/2012,136.009995,136.229996,133.679993,134.139999,167884800,122.177715,,,,
09/07/2012,135.380005,135.570007,134.699997,135.320007,103780500,123.252493,,,,
06/07/2012,135.470001,135.770004,134.850006,135.490005,151192100,123.407331,,,,
05/07/2012,136.899994,137.800003,136.289993,136.789993,126177500,124.591389,,,,
03/07/2012,136.479996,137.509995,136.339996,137.410004,80450000,125.156108,,,,
02/07/2012,136.479996,136.649994,135.520004,136.509995,129524500,124.33636,,,,
29/06/2012,135.199997,136.270004,134.850006,136.100006,212250900,123.962933,,,,
28/06/2012,132.289993,132.990005,131.279999,132.789993,169242100,120.948099,,,,
27/06/2012,132.419998,133.429993,131.970001,133.169998,108088000,121.294216,,,,
26/06/2012,131.699997,132.380005,130.929993,131.979996,141634000,120.210335,,,,
25/06/2012,132.050003,132.100006,130.850006,131.320007,146375700,119.609203,,,,
22/06/2012,133.130005,133.710007,132.619995,133.460007,130029200,121.558362,,,,
21/06/2012,135.639999,135.779999,132.330002,132.440002,205272200,120.62932,,,,
20/06/2012,135.710007,136.100006,134.270004,135.479996,206451800,123.398214,,,,
19/06/2012,135.080002,136.25,134.369995,135.699997,137382600,123.598596,,,,
18/06/2012,133.580002,134.729996,133.279999,134.399994,131360900,122.414524,,,,
15/06/2012,133.380005,134.259995,133.100006,134.139999,169444500,122.177715,,,,
14/06/2012,132.339996,134,131.979996,133.470001,230615500,120.940824,,,,
13/06/2012,132.529999,133.360001,131.619995,132.070007,172223900,119.672251,,,,
12/06/2012,131.789993,133.009995,131.160004,132.919998,181931800,120.442451,,,,
11/06/2012,134.169998,134.25,131.279999,131.410004,169756100,119.074204,,,,
08/06/2012,131.710007,133.130005,131.289993,133.100006,143915400,120.605562,,,,
07/06/2012,133.470001,133.529999,131.779999,132.050003,184772700,119.654125,,,,
06/06/2012,129.970001,132.029999,129.929993,131.970001,184202800,119.581633,,,,
05/06/2012,127.849998,129.259995,127.779999,129.070007,164149400,116.953869,,,,
04/06/2012,128.389999,128.740005,127.139999,128.100006,202545800,116.074925,,,,
01/06/2012,129.410004,131.5,128.160004,128.160004,253240900,116.12929,,,,
31/05/2012,131.710007,132.449997,130.339996,131.470001,196186000,119.128569,,,,
30/05/2012,132.559998,133.690002,131.490005,131.759995,162370400,119.39134,,,,
29/05/2012,133.160004,133.929993,131.169998,133.699997,152883500,121.14923,,,,
25/05/2012,132.479996,132.850006,131.779999,132.100006,135465600,119.699434,,,,
24/05/2012,132.630005,132.839996,131.419998,132.529999,167357600,120.089062,,,,
23/05/2012,131.25,132.460007,129.990005,132.270004,204958400,119.853474,,,,
22/05/2012,132.309998,133.229996,131.339996,132.199997,197531200,119.790039,,,,
21/05/2012,130.160004,132.020004,129.949997,131.970001,177861100,119.581633,,,,
18/05/2012,131.369995,131.600006,129.550003,129.740005,319615900,117.560973,,,,
17/05/2012,132.860001,133.020004,130.789993,130.860001,247992900,118.575831,,,,
16/05/2012,133.940002,134.550003,132.800003,132.830002,207265500,120.360903,,,,
15/05/2012,134.020004,134.809998,133.130005,133.339996,207629300,120.823023,,,,
14/05/2012,134.309998,135.610001,133.910004,134.110001,163910000,121.520745,,,,
11/05/2012,135.169998,136.869995,135.110001,135.610001,153032400,122.879936,,,,
10/05/2012,136.679993,136.850006,135.710007,136.020004,150600000,123.251452,,,,
09/05/2012,135.100006,136.610001,134.490005,135.740005,220752500,122.997737,,,,
08/05/2012,136.279999,136.770004,134.919998,136.550003,213377700,123.731698,,,,
07/05/2012,136.509995,137.559998,136.460007,137.100006,127765900,124.230071,,,,
04/05/2012,138.520004,139.300003,136.919998,137,193927300,124.139453,,,,
03/05/2012,140.339996,140.449997,138.990005,139.25,143759700,126.17824,,,,
02/05/2012,139.919998,140.460007,139.460007,140.320007,121081000,127.147802,,,,
01/05/2012,139.789993,141.660004,139.630005,140.740005,138832200,127.528374,,,,
30/04/2012,140.110001,140.210007,139.490005,139.869995,115092200,126.740034,,,,
27/04/2012,140.580002,140.789993,139.800003,140.389999,130725000,127.211224,,,,
26/04/2012,138.889999,140.320007,138.809998,140.160004,136291600,127.002819,,,,
25/04/2012,138.649994,139.25,138.529999,139.190002,150252200,126.123874,,,,
24/04/2012,136.910004,137.660004,136.800003,137.309998,137484200,124.42035,,,,
23/04/2012,136.539993,136.910004,135.940002,136.789993,171844900,123.94916,,,,
20/04/2012,138.330002,138.830002,137.869995,137.949997,143199600,125.000271,,,,
19/04/2012,138.630005,139.149994,137.070007,137.720001,198666700,124.791866,,,,
18/04/2012,138.460007,139.080002,138.380005,138.610001,123884200,125.598319,,,,
17/04/2012,137.839996,139.360001,137.699997,139.080002,147877600,126.0242,,,,
16/04/2012,137.839996,138.039993,136.580002,137.050003,147825300,124.184762,,,,
13/04/2012,138.470001,138.820007,137.009995,137.139999,169246700,124.26631,,,,
12/04/2012,137.130005,138.899994,137.029999,138.789993,154321500,125.761415,,,,
11/04/2012,137.289993,137.539993,136.75,137,154133000,124.139453,,,,
10/04/2012,137.949997,138.339996,135.759995,135.899994,235360300,123.142707,,,,
09/04/2012,138.029999,139.839996,137.839996,138.220001,127555900,125.244929,,,,
05/04/2012,139.380005,140.199997,139.259995,139.789993,137439400,126.667542,,,,
04/04/2012,140.220001,140.339996,139.339996,139.860001,146896000,126.730978,,,,
03/04/2012,141.639999,141.880005,140.429993,141.259995,155806700,127.999551,,,,
02/04/2012,140.639999,142.210007,140.360001,141.839996,151741100,128.525106,,,,
30/03/2012,140.919998,141.050003,140.050003,140.809998,135486800,127.591796,,,,
29/03/2012,139.639999,140.490005,139.089996,140.229996,164963700,127.06624,,,,
28/03/2012,141.100006,141.320007,139.639999,140.470001,148562100,127.283716,,,,
27/03/2012,141.740005,141.830002,141.080002,141.169998,119868500,127.918002,,,,
26/03/2012,140.649994,141.610001,140.600006,141.610001,120164000,128.316701,,,,
23/03/2012,139.320007,139.809998,138.550003,139.649994,120521000,126.540685,,,,
22/03/2012,139.179993,139.550003,138.740005,139.199997,135216700,126.13293,,,,
21/03/2012,140.520004,140.649994,139.919998,140.210007,122388400,127.048128,,,,
20/03/2012,140.050003,140.610001,139.639999,140.440002,121729700,127.256533,,,,
19/03/2012,140.210007,141.279999,140.110001,140.850006,125291100,127.628049,,,,
16/03/2012,140.360001,140.479996,140,140.300003,152893500,127.129676,,,,
15/03/2012,140.119995,140.779999,139.759995,140.720001,165118500,126.953884,,,,
14/03/2012,140.100006,140.449997,139.479996,139.910004,145163600,126.223125,,,,
13/03/2012,138.320007,140.130005,138.089996,140.059998,184090500,126.358446,,,,
12/03/2012,137.550003,137.759995,137.089996,137.580002,104003500,124.121059,,,,
09/03/2012,137.300003,137.929993,137.130005,137.570007,122836800,124.112042,,,,
08/03/2012,136.520004,137.320007,136.240005,137.039993,116968900,123.633878,,,,
07/03/2012,135.059998,135.910004,134.929993,135.690002,143692200,122.415951,,,,
06/03/2012,135.350006,135.429993,134.360001,134.75,202129900,121.567906,,,,
05/03/2012,137.100006,137.199997,136.279999,136.75,140765000,123.372253,,,,
02/03/2012,137.639999,137.820007,137,137.309998,120638300,123.877468,,,,
01/03/2012,137.309998,137.990005,136.929993,137.729996,145023500,124.25638,,,,
29/02/2012,137.759995,138.190002,136.539993,137.020004,185934700,123.615844,,,,
28/02/2012,137.199997,137.720001,136.929993,137.559998,129355900,124.103012,,,,
27/02/2012,136.020004,137.529999,135.800003,137.160004,145728900,123.742148,,,,
24/02/2012,136.929993,137.199997,136.630005,136.929993,105539100,123.534638,,,,
23/02/2012,135.960007,136.729996,135.5,136.630005,137704300,123.263997,,,,
22/02/2012,136.259995,136.550003,135.789993,136.029999,124455300,122.722687,,,,
21/02/2012,136.729996,137.050003,136.050003,136.470001,134042300,123.119646,,,,
17/02/2012,136.520004,136.630005,135.960007,136.410004,129869400,123.065517,,,,
16/02/2012,134.570007,136.169998,134.330002,136.050003,186567800,122.740734,,,,
15/02/2012,135.630005,135.830002,134.289993,134.559998,195195100,121.396491,,,,
14/02/2012,135,135.270004,134.25,135.190002,165329500,121.964864,,,,
13/02/2012,135.320007,135.520004,134.740005,135.360001,115841900,122.118232,,,,
10/02/2012,134.160004,134.470001,133.839996,134.360001,167907500,121.216059,,,,
09/02/2012,135.410004,135.589996,134.559998,135.360001,148602900,122.118232,,,,
08/02/2012,134.860001,135.220001,134.309998,135.190002,139361400,121.964864,,,,
07/02/2012,134.169998,135.020004,133.639999,134.789993,135528100,121.603987,,,,
06/02/2012,133.979996,134.509995,133.830002,134.449997,107694500,121.297251,,,,
03/02/2012,134,134.619995,133.770004,134.539993,160598500,121.378443,,,,
02/02/2012,132.729996,133.020004,132.210007,132.679993,113090400,119.7004,,,,
01/02/2012,132.289993,133.139999,132.130005,132.470001,166234500,119.510951,,,,
31/01/2012,132.020004,132.179993,130.679993,131.320007,157212000,118.473457,,,,
30/01/2012,130.509995,131.440002,130.059998,131.369995,147311800,118.518554,,,,
27/01/2012,131.240005,132.050003,131.149994,131.820007,135259100,118.924543,,,,
26/01/2012,133.149994,133.399994,131.360001,131.880005,184880500,118.978672,,,,
25/01/2012,131.259995,132.869995,130.75,132.559998,198613200,119.592143,,,,
24/01/2012,130.800003,131.5,130.600006,131.460007,103083300,118.59976,,,,
23/01/2012,131.509995,132.25,130.979996,131.610001,129295800,118.735081,,,,
20/01/2012,131.240005,131.949997,130.919998,131.949997,138230200,119.041817,,,,
19/01/2012,131.220001,131.570007,130.800003,131.460007,126328900,118.59976,,,,
18/01/2012,129.309998,130.839996,129.080002,130.770004,163395200,117.977258,,,,
17/01/2012,130.080002,130.320007,128.899994,129.339996,132209200,116.687143,,,,
13/01/2012,128.639999,129.050003,127.720001,128.839996,179836200,116.236056,,,,
12/01/2012,129.570007,129.699997,128.539993,129.509995,118983700,116.840511,,,,
11/01/2012,128.729996,129.369995,128.520004,129.199997,111540700,116.560839,,,,
10/01/2012,129.389999,129.649994,128.949997,129.130005,115282000,116.497694,,,,
09/01/2012,128,128.179993,127.410004,128.020004,99530200,115.496281,,,,
06/01/2012,128.199997,128.220001,127.290001,127.709999,148050000,115.216602,,,,
05/01/2012,127.010002,128.229996,126.43,128.039993,173895000,115.514314,,,,
04/01/2012,127.199997,127.809998,126.709999,127.699997,127186500,115.207578,,,,
03/01/2012,127.760002,128.380005,127.43,127.5,193697900,115.027146,,,,
30/12/2011,126.019997,126.330002,125.5,125.5,95599000,113.222799,,,,
29/12/2011,125.239998,126.25,124.860001,126.120003,123507200,113.782149,,,,
28/12/2011,126.510002,126.529999,124.730003,124.830002,119107100,112.618344,,,,
27/12/2011,126.169998,126.82,126.059998,126.489998,86075700,114.115949,,,,
23/12/2011,125.669998,126.43,125.410004,126.389999,92187200,114.025733,,,,
22/12/2011,124.629997,125.400002,124.230003,125.269997,119465400,113.015296,,,,
21/12/2011,123.93,124.360001,122.75,124.169998,194230900,112.022906,,,,
20/12/2011,122.18,124.139999,120.370003,123.93,225418100,111.806387,,,,
19/12/2011,122.059998,122.32,120.029999,120.290001,183903000,108.522475,,,,
16/12/2011,122.230003,122.949997,121.300003,121.589996,220481400,109.695297,,,,
15/12/2011,123.029999,123.199997,121.989998,122.18,199109200,109.532905,,,,
14/12/2011,122.559998,123.029999,121.470001,121.739998,238618800,109.138449,,,,
13/12/2011,124.860001,125.57,122.449997,123.050003,245159800,110.312852,,,,
12/12/2011,124.949997,124.970001,123.160004,124.209999,215826100,111.352775,,,,
09/12/2011,124.510002,126.370003,124.400002,126.050003,209111400,113.002317,,,,
08/12/2011,125.900002,126.18,123.650002,123.949997,240862800,111.119686,,,,
07/12/2011,125.839996,127.260002,124.970001,126.730003,237802500,113.611929,,,,
06/12/2011,126.209999,127.110001,125.760002,126.260002,178842100,113.190578,,,,
05/12/2011,126.839996,127.18,125.440002,126.220001,225263900,113.154718,,,,
02/12/2011,126.120003,126.5,124.779999,124.860001,221109700,111.935494,,,,
01/12/2011,124.849998,125.639999,124.43,124.970001,176954800,112.034108,,,,
30/11/2011,123.489998,125.220001,120,124.989998,324439500,112.052035,,,,
29/11/2011,120.050003,121,119.610001,120.050003,199241500,107.623388,,,,
28/11/2011,119.540001,120.18,118.82,119.709999,210686000,107.318579,,,,
25/11/2011,116.379997,117.699997,116.199997,116.339996,99557000,104.297412,,,,
23/11/2011,118.07,119.190002,116.559998,116.559998,224329100,104.49464,,,,
22/11/2011,119.400002,120.099998,118.519997,119.190002,216494900,106.852408,,,,
21/11/2011,120.199997,120.349998,118.650002,119.660004,229611600,107.273759,,,,
18/11/2011,122.5,122.75,121.470001,121.980003,215580400,109.353611,,,,
17/11/2011,123.849998,124.160004,121.230003,122.110001,331219600,109.470152,,,,
16/11/2011,124.809998,126.339996,123.900002,124.080002,235782500,111.236234,,,,
15/11/2011,125.169998,126.75,124.720001,126.080002,184709400,113.02921,,,,
14/11/2011,126.190002,127.449997,124.919998,125.459999,159258300,112.473385,,,,
11/11/2011,125.830002,126.989998,125.790001,126.660004,189924400,113.549175,,,,
10/11/2011,124.790001,124.940002,123.019997,124.32,231866500,111.451389,,,,
09/11/2011,124.889999,125.800003,122.860001,123.160004,337982000,110.411467,,,,
08/11/2011,126.919998,128.020004,125.709999,127.879997,224426300,114.642884,,,,
07/11/2011,125.389999,126.389999,124.199997,126.260002,196617200,113.190578,,,,
04/11/2011,125.230003,125.699997,124.010002,125.480003,249401600,112.491319,,,,
03/11/2011,125.269997,126.5,123.599998,126.25,291174800,113.181611,,,,
02/11/2011,123.830002,124.400002,122.790001,123.989998,244717600,111.155547,,,,
01/11/2011,122.029999,123.510002,121.519997,122,416565800,109.371537,,,,
31/10/2011,127.160004,128.619995,125.32,125.5,228146700,112.509245,,,,
28/10/2011,128,128.850006,127.800003,128.600006,225906500,115.288364,,,,
27/10/2011,127.629997,129.419998,126.610001,128.630005,393220200,115.315257,,,,
26/10/2011,124.349998,124.769997,122.209999,124.300003,289053800,111.433462,,,,
25/10/2011,124.889999,124.949997,122.779999,123.050003,268596800,110.312852,,,,
24/10/2011,124.169998,125.800003,124.059998,125.489998,203215600,112.500279,,,,
21/10/2011,123.089996,124.120003,122.720001,123.970001,278999400,111.13762,,,,
20/10/2011,121.43,122.099998,119.82,121.660004,262075600,109.066735,,,,
19/10/2011,122.379997,123.080002,120.709999,121.129997,226601300,108.59159,,,,
18/10/2011,120.139999,123.5,119.199997,122.580002,318857900,109.891502,,,,
17/10/2011,121.989998,122.550003,119.93,120.230003,202311600,107.784757,,,,
14/10/2011,121.910004,122.599998,121.230003,122.57,211397600,109.882535,,,,
13/10/2011,120.040001,120.870003,119.120003,120.510002,212538800,108.035772,,,,
12/10/2011,120.599998,122.139999,120.330002,120.75,281544900,108.250927,,,,
11/10/2011,118.870003,120.040001,118.75,119.699997,209088000,107.309612,,,,
10/10/2011,117.68,119.629997,117.669998,119.580002,230666300,107.202038,,,,
07/10/2011,117.169998,117.25,115.059998,115.709999,312657900,103.732627,,,,
06/10/2011,114.360001,116.660004,113.510002,116.489998,257800800,104.431886,,,,
05/10/2011,112.620003,114.720001,111.580002,114.419998,284108000,102.576157,,,,
04/10/2011,108.349998,112.580002,107.43,112.339996,459177500,100.71146,,,,
03/10/2011,112.489998,113.949997,109.809998,109.93,365136800,98.550927,,,,
30/09/2011,114.449997,115.449997,113.07,113.150002,288392300,101.43762,,,,
29/09/2011,117.050003,117.629997,113.93,116.050003,298108900,104.037436,,,,
28/09/2011,117.779999,118.489998,114.970001,115.139999,286696800,103.221629,,,,
27/09/2011,118.529999,119.559998,116.839996,117.540001,311753900,105.373202,,,,
26/09/2011,114.610001,116.400002,112.980003,116.239998,260673700,104.207764,,,,
23/09/2011,112.110001,114.160004,112.019997,113.540001,307242500,101.78725,,,,
22/09/2011,113.25,114.209999,111.300003,112.860001,513911300,101.177637,,,,
21/09/2011,120.230003,120.599998,116.440002,116.629997,316251300,104.557394,,,,
20/09/2011,120.82,121.989998,120.010002,120.169998,218932200,107.730963,,,,
19/09/2011,119.529999,120.93,118.720001,120.309998,241517000,107.85647,,,,
16/09/2011,121.290001,121.970001,120.32,121.519997,284528300,108.94122,,,,
15/09/2011,120.650002,121.470001,119.400002,121.43,326777200,108.30024,,,,
14/09/2011,118.339996,120.800003,116.720001,119.370003,319389500,106.462982,,,,
13/09/2011,117.050003,118.18,116.220001,117.739998,272514700,105.009224,,,,
12/09/2011,114.470001,116.760002,114.050003,116.669998,305793500,104.054919,,,,
09/09/2011,117.68,119.059998,115.279999,115.919998,380195100,103.386013,,,,
08/09/2011,119.57,120.940002,118.769997,119.040001,250568200,106.168662,,,,
07/09/2011,118.760002,120.339996,118.360001,120.290001,209803200,107.283505,,,,
06/09/2011,114.389999,117.160004,114.379997,116.989998,285130500,104.340318,,,,
02/09/2011,118.419998,120.870003,117.43,117.849998,255517200,105.10733,,,,
